Date,Product_ID,Category,Units_Sold,Unit_Price,Total_Revenue,Discount_Applied,Year,Month,DayOfWeek,IsWeekend,Sales_Lag_1Day,Sales_Lag_7Day,Rolling_Mean_7Day,Rolling_Mean_30Day
2026-03-26,GRO_001,Groceries,37,42.09,1557.44,0.0,2026,3,3,0,34.0,52.0,44.857142857142854,44.766666666666666
2026-03-27,GRO_001,Groceries,48,42.09,2020.47,0.0,2026,3,4,0,37.0,24.0,48.285714285714285,45.5
2026-03-28,GRO_001,Groceries,66,42.09,2778.14,0.0,2026,3,5,1,48.0,74.0,47.142857142857146,46.233333333333334
2026-03-29,GRO_001,Groceries,63,37.88,2386.68,0.1,2026,3,6,1,66.0,70.0,46.142857142857146,47.03333333333333
2026-03-30,GRO_001,Groceries,53,37.88,2007.84,0.1,2026,3,0,0,63.0,35.0,48.714285714285715,47.266666666666666
2026-03-31,GRO_001,Groceries,35,37.88,1325.93,0.1,2026,3,1,0,53.0,40.0,48.0,47.06666666666667
2026-04-01,GRO_001,Groceries,41,42.09,1725.82,0.0,2026,4,2,0,35.0,34.0,49.0,46.9
2026-04-02,GRO_001,Groceries,39,42.09,1641.63,0.0,2026,4,3,0,41.0,37.0,49.285714285714285,46.6
2026-04-03,GRO_001,Groceries,29,42.09,1220.7,0.0,2026,4,4,0,39.0,48.0,46.57142857142857,46.166666666666664
2026-04-04,GRO_001,Groceries,48,42.09,2020.47,0.0,2026,4,5,1,29.0,66.0,44.0,47.766666666666666
2026-04-05,GRO_001,Groceries,50,37.88,1894.19,0.1,2026,4,6,1,48.0,63.0,42.142857142857146,48.36666666666667
2026-04-06,GRO_001,Groceries,35,42.09,1473.26,0.0,2026,4,0,0,50.0,53.0,39.57142857142857,47.4
2026-04-07,GRO_001,Groceries,45,42.09,1894.19,0.0,2026,4,1,0,35.0,35.0,41.0,47.03333333333333
2026-04-08,GRO_001,Groceries,36,42.09,1515.35,0.0,2026,4,2,0,45.0,41.0,40.285714285714285,46.46666666666667
2026-04-09,GRO_001,Groceries,43,37.88,1629.0,0.1,2026,4,3,0,36.0,39.0,40.857142857142854,46.5
2026-04-10,GRO_001,Groceries,44,42.09,1852.09,0.0,2026,4,4,0,43.0,29.0,43.0,46.166666666666664
2026-04-11,GRO_001,Groceries,57,42.09,2399.3,0.0,2026,4,5,1,44.0,48.0,44.285714285714285,46.56666666666667
2026-04-12,GRO_001,Groceries,44,42.09,1852.09,0.0,2026,4,6,1,57.0,50.0,43.42857142857143,46.4
2026-04-13,GRO_001,Groceries,35,42.09,1473.26,0.0,2026,4,0,0,44.0,35.0,43.42857142857143,45.46666666666667
2026-04-14,GRO_001,Groceries,50,42.09,2104.65,0.0,2026,4,1,0,35.0,45.0,44.142857142857146,45.333333333333336
2026-04-15,GRO_001,Groceries,40,42.09,1683.72,0.0,2026,4,2,0,50.0,36.0,44.714285714285715,45.166666666666664
2026-04-16,GRO_001,Groceries,37,42.09,1557.44,0.0,2026,4,3,0,40.0,43.0,43.857142857142854,44.6
2026-04-17,GRO_001,Groceries,40,42.09,1683.72,0.0,2026,4,4,0,37.0,44.0,43.285714285714285,44.8
2026-04-18,GRO_001,Groceries,68,42.09,2862.33,0.0,2026,4,5,1,40.0,57.0,44.857142857142854,45.333333333333336
2024-04-25,GRO_002,Groceries,43,73.92,3178.52,0.0,2024,4,3,0,43.0,44.0,48.285714285714285,47.75
2024-04-26,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,4,4,0,43.0,70.0,44.57142857142857,47.333333333333336
2024-04-27,GRO_002,Groceries,60,66.53,3991.63,0.1,2024,4,5,1,44.0,43.0,47.0,48.6
2024-04-28,GRO_002,Groceries,41,66.53,2727.62,0.1,2024,4,6,1,60.0,54.0,45.142857142857146,47.90909090909091
2024-04-29,GRO_002,Groceries,38,73.92,2808.93,0.0,2024,4,0,0,41.0,42.0,44.57142857142857,47.083333333333336
2024-04-30,GRO_002,Groceries,64,66.53,4257.74,0.1,2024,4,1,0,38.0,43.0,47.57142857142857,48.38461538461539
2024-05-01,GRO_002,Groceries,44,59.14,2601.95,0.2,2024,5,2,0,64.0,43.0,47.714285714285715,48.07142857142857
2024-05-02,GRO_002,Groceries,46,73.92,3400.28,0.0,2024,5,3,0,44.0,43.0,48.142857142857146,47.93333333333333
2024-05-03,GRO_002,Groceries,28,73.92,2069.74,0.0,2024,5,4,0,46.0,44.0,45.857142857142854,46.6875
2024-05-04,GRO_002,Groceries,49,73.92,3622.04,0.0,2024,5,5,1,28.0,60.0,44.285714285714285,46.8235294117647
2024-05-05,GRO_002,Groceries,51,66.53,3392.89,0.1,2024,5,6,1,49.0,41.0,45.714285714285715,47.05555555555556
2024-05-06,GRO_002,Groceries,54,66.53,3592.47,0.1,2024,5,0,0,51.0,38.0,48.0,47.421052631578945
2024-05-07,GRO_002,Groceries,40,59.14,2365.41,0.2,2024,5,1,0,54.0,64.0,44.57142857142857,47.05
2024-05-08,GRO_002,Groceries,41,59.14,2424.55,0.2,2024,5,2,0,40.0,44.0,44.142857142857146,46.76190476190476
2024-05-09,GRO_002,Groceries,41,59.14,2424.55,0.2,2024,5,3,0,41.0,46.0,43.42857142857143,46.5
2024-05-10,GRO_002,Groceries,34,73.92,2513.25,0.0,2024,5,4,0,41.0,28.0,44.285714285714285,45.95652173913044
2024-05-11,GRO_002,Groceries,50,66.53,3326.36,0.1,2024,5,5,1,34.0,49.0,44.42857142857143,46.125
2024-05-12,GRO_002,Groceries,76,73.92,5617.85,0.0,2024,5,6,1,50.0,51.0,48.0,47.32
2024-05-13,GRO_002,Groceries,34,73.92,2513.25,0.0,2024,5,0,0,76.0,54.0,45.142857142857146,46.80769230769231
2024-05-14,GRO_002,Groceries,20,73.92,1478.38,0.0,2024,5,1,0,34.0,40.0,42.285714285714285,45.81481481481482
2024-05-15,GRO_002,Groceries,52,73.92,3843.79,0.0,2024,5,2,0,20.0,41.0,43.857142857142854,46.035714285714285
2024-05-16,GRO_002,Groceries,40,73.92,2956.77,0.0,2024,5,3,0,52.0,41.0,43.714285714285715,45.827586206896555
2024-05-17,GRO_002,Groceries,60,73.92,4435.15,0.0,2024,5,4,0,40.0,34.0,47.42857142857143,46.3
2024-05-18,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,5,5,1,60.0,50.0,47.57142857142857,46.53333333333333
2024-05-19,GRO_002,Groceries,54,66.53,3592.47,0.1,2024,5,6,1,51.0,76.0,44.42857142857143,46.0
2024-05-20,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,5,0,0,54.0,34.0,45.857142857142854,46.03333333333333
2024-05-21,GRO_002,Groceries,47,73.92,3474.2,0.0,2024,5,1,0,44.0,20.0,49.714285714285715,45.8
2024-05-22,GRO_002,Groceries,48,73.92,3548.12,0.0,2024,5,2,0,47.0,52.0,49.142857142857146,46.0
2024-05-23,GRO_002,Groceries,41,73.92,3030.68,0.0,2024,5,3,0,48.0,40.0,49.285714285714285,45.93333333333333
2024-05-24,GRO_002,Groceries,48,73.92,3548.12,0.0,2024,5,4,0,41.0,60.0,47.57142857142857,46.1
2024-05-25,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,5,5,1,48.0,51.0,47.57142857142857,46.36666666666667
2024-05-26,GRO_002,Groceries,59,66.53,3925.11,0.1,2024,5,6,1,51.0,54.0,48.285714285714285,46.86666666666667
2024-05-27,GRO_002,Groceries,39,66.53,2594.56,0.1,2024,5,0,0,59.0,44.0,47.57142857142857,46.166666666666664
2024-05-28,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,5,1,0,39.0,47.0,47.142857142857146,46.266666666666666
2024-05-29,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,5,2,0,44.0,48.0,48.714285714285715,46.96666666666667
2024-05-30,GRO_002,Groceries,54,73.92,3991.63,0.0,2024,5,3,0,59.0,41.0,50.57142857142857,46.63333333333333
2024-05-31,GRO_002,Groceries,47,59.14,2779.36,0.2,2024,5,4,0,54.0,48.0,50.42857142857143,46.733333333333334
2024-06-01,GRO_002,Groceries,53,59.14,3134.17,0.2,2024,6,5,1,47.0,51.0,50.714285714285715,46.96666666666667
2024-06-02,GRO_002,Groceries,90,73.92,6652.72,0.0,2024,6,6,1,53.0,59.0,55.142857142857146,49.03333333333333
2024-06-03,GRO_002,Groceries,43,73.92,3178.52,0.0,2024,6,0,0,90.0,39.0,55.714285714285715,48.833333333333336
2024-06-04,GRO_002,Groceries,43,66.53,2860.67,0.1,2024,6,1,0,43.0,44.0,55.57142857142857,48.56666666666667
2024-06-05,GRO_002,Groceries,41,73.92,3030.68,0.0,2024,6,2,0,43.0,59.0,53.0,48.13333333333333
2024-06-06,GRO_002,Groceries,41,66.53,2727.62,0.1,2024,6,3,0,41.0,54.0,51.142857142857146,48.166666666666664
2024-06-07,GRO_002,Groceries,34,73.92,2513.25,0.0,2024,6,4,0,41.0,47.0,49.285714285714285,47.93333333333333
2024-06-08,GRO_002,Groceries,48,73.92,3548.12,0.0,2024,6,5,1,34.0,53.0,48.57142857142857,48.166666666666664
2024-06-09,GRO_002,Groceries,0,73.92,0.0,0.0,2024,6,6,1,48.0,90.0,35.714285714285715,47.03333333333333
2024-06-10,GRO_002,Groceries,47,73.92,3474.2,0.0,2024,6,0,0,0.0,43.0,36.285714285714285,46.93333333333333
2024-06-11,GRO_002,Groceries,62,73.92,4582.99,0.0,2024,6,1,0,47.0,43.0,39.0,46.46666666666667
2024-06-12,GRO_002,Groceries,62,73.92,4582.99,0.0,2024,6,2,0,62.0,41.0,42.0,47.4
2024-06-13,GRO_002,Groceries,36,73.92,2661.09,0.0,2024,6,3,0,62.0,41.0,41.285714285714285,47.93333333333333
2024-06-14,GRO_002,Groceries,46,66.53,3060.25,0.1,2024,6,4,0,36.0,34.0,43.0,47.733333333333334
2024-06-15,GRO_002,Groceries,68,66.53,4523.85,0.1,2024,6,5,1,46.0,48.0,45.857142857142854,48.666666666666664
2024-06-16,GRO_002,Groceries,0,73.92,0.0,0.0,2024,6,6,1,68.0,0.0,45.857142857142854,46.666666666666664
2024-06-17,GRO_002,Groceries,41,66.53,2727.62,0.1,2024,6,0,0,0.0,47.0,45.0,46.333333333333336
2024-06-18,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,6,1,0,41.0,62.0,44.0,46.36666666666667
2024-06-19,GRO_002,Groceries,42,73.92,3104.6,0.0,2024,6,2,0,55.0,62.0,41.142857142857146,46.3
2024-06-20,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,6,3,0,42.0,36.0,43.857142857142854,46.56666666666667
2024-06-21,GRO_002,Groceries,45,73.92,3326.36,0.0,2024,6,4,0,55.0,46.0,43.714285714285715,46.46666666666667
2024-06-22,GRO_002,Groceries,67,73.92,4952.58,0.0,2024,6,5,1,45.0,68.0,43.57142857142857,47.333333333333336
2024-06-23,GRO_002,Groceries,71,66.53,4723.43,0.1,2024,6,6,1,67.0,0.0,53.714285714285715,48.1
2024-06-24,GRO_002,Groceries,46,73.92,3400.28,0.0,2024,6,0,0,71.0,41.0,54.42857142857143,47.93333333333333
2024-06-25,GRO_002,Groceries,35,73.92,2587.17,0.0,2024,6,1,0,46.0,55.0,51.57142857142857,47.13333333333333
2024-06-26,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,6,2,0,35.0,42.0,52.857142857142854,47.53333333333333
2024-06-27,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,6,3,0,51.0,55.0,52.285714285714285,47.766666666666666
2024-06-28,GRO_002,Groceries,39,73.92,2882.85,0.0,2024,6,4,0,51.0,45.0,51.42857142857143,47.1
2024-06-29,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,6,5,1,39.0,67.0,50.285714285714285,47.266666666666666
2024-06-30,GRO_002,Groceries,45,73.92,3326.36,0.0,2024,6,6,1,59.0,71.0,46.57142857142857,47.2
2024-07-01,GRO_002,Groceries,54,73.92,3991.63,0.0,2024,7,0,0,45.0,46.0,47.714285714285715,47.233333333333334
2024-07-02,GRO_002,Groceries,44,66.53,2927.2,0.1,2024,7,1,0,54.0,35.0,49.0,45.7
2024-07-03,GRO_002,Groceries,52,73.92,3843.79,0.0,2024,7,2,0,44.0,51.0,49.142857142857146,46.0
2024-07-04,GRO_002,Groceries,41,66.53,2727.62,0.1,2024,7,3,0,52.0,51.0,47.714285714285715,45.93333333333333
2024-07-05,GRO_002,Groceries,46,59.14,2720.22,0.2,2024,7,4,0,41.0,39.0,48.714285714285715,46.1
2024-07-06,GRO_002,Groceries,52,59.14,3075.04,0.2,2024,7,5,1,46.0,59.0,47.714285714285715,46.46666666666667
2024-07-07,GRO_002,Groceries,68,73.92,5026.5,0.0,2024,7,6,1,52.0,45.0,51.0,47.6
2024-07-08,GRO_002,Groceries,29,66.53,1929.29,0.1,2024,7,0,0,68.0,54.0,47.42857142857143,46.96666666666667
2024-07-09,GRO_002,Groceries,58,73.92,4287.31,0.0,2024,7,1,0,29.0,44.0,49.42857142857143,48.9
2024-07-10,GRO_002,Groceries,53,73.92,3917.71,0.0,2024,7,2,0,58.0,52.0,49.57142857142857,49.1
2024-07-11,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,7,3,0,53.0,41.0,51.0,48.733333333333334
2024-07-12,GRO_002,Groceries,49,73.92,3622.04,0.0,2024,7,4,0,51.0,46.0,51.42857142857143,48.3
2024-07-13,GRO_002,Groceries,52,73.92,3843.79,0.0,2024,7,5,1,49.0,52.0,51.42857142857143,48.833333333333336
2024-07-14,GRO_002,Groceries,68,59.14,4021.2,0.2,2024,7,6,1,52.0,68.0,51.42857142857143,49.56666666666667
2024-07-15,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,7,0,0,68.0,29.0,53.57142857142857,48.766666666666666
2024-07-16,GRO_002,Groceries,48,73.92,3548.12,0.0,2024,7,1,0,44.0,58.0,52.142857142857146,50.36666666666667
2024-07-17,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,7,2,0,48.0,53.0,53.0,50.96666666666667
2024-07-18,GRO_002,Groceries,45,66.53,2993.72,0.1,2024,7,3,0,59.0,51.0,52.142857142857146,50.63333333333333
2024-07-19,GRO_002,Groceries,0,73.92,0.0,0.0,2024,7,4,0,45.0,49.0,45.142857142857146,49.233333333333334
2024-07-20,GRO_002,Groceries,69,73.92,5100.42,0.0,2024,7,5,1,0.0,52.0,47.57142857142857,49.7
2024-07-21,GRO_002,Groceries,74,66.53,4923.01,0.1,2024,7,6,1,69.0,68.0,48.42857142857143,50.666666666666664
2024-07-22,GRO_002,Groceries,37,73.92,2735.01,0.0,2024,7,0,0,74.0,44.0,47.42857142857143,49.666666666666664
2024-07-23,GRO_002,Groceries,38,73.92,2808.93,0.0,2024,7,1,0,37.0,48.0,46.0,48.56666666666667
2024-07-24,GRO_002,Groceries,54,73.92,3991.63,0.0,2024,7,2,0,38.0,59.0,45.285714285714285,48.833333333333336
2024-07-25,GRO_002,Groceries,27,73.92,1995.82,0.0,2024,7,3,0,54.0,45.0,42.714285714285715,48.56666666666667
2024-07-26,GRO_002,Groceries,46,73.92,3400.28,0.0,2024,7,4,0,27.0,0.0,49.285714285714285,48.4
2024-07-27,GRO_002,Groceries,62,66.53,4124.69,0.1,2024,7,5,1,46.0,69.0,48.285714285714285,48.766666666666666
2024-07-28,GRO_002,Groceries,53,66.53,3525.94,0.1,2024,7,6,1,62.0,74.0,45.285714285714285,49.233333333333334
2024-07-29,GRO_002,Groceries,40,66.53,2661.09,0.1,2024,7,0,0,53.0,37.0,45.714285714285715,48.6
2024-07-30,GRO_002,Groceries,49,73.92,3622.04,0.0,2024,7,1,0,40.0,38.0,47.285714285714285,48.733333333333334
2024-07-31,GRO_002,Groceries,42,73.92,3104.6,0.0,2024,7,2,0,49.0,54.0,45.57142857142857,48.333333333333336
2024-08-01,GRO_002,Groceries,42,66.53,2794.14,0.1,2024,8,3,0,42.0,27.0,47.714285714285715,48.266666666666666
2024-08-02,GRO_002,Groceries,45,73.92,3326.36,0.0,2024,8,4,0,42.0,46.0,47.57142857142857,48.03333333333333
2024-08-03,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,8,5,1,45.0,62.0,46.57142857142857,48.5
2024-08-04,GRO_002,Groceries,46,73.92,3400.28,0.0,2024,8,6,1,55.0,53.0,45.57142857142857,48.5
2024-08-05,GRO_002,Groceries,39,73.92,2882.85,0.0,2024,8,0,0,46.0,40.0,45.42857142857143,48.06666666666667
2024-08-06,GRO_002,Groceries,57,66.53,3792.05,0.1,2024,8,1,0,39.0,49.0,46.57142857142857,47.7
2024-08-07,GRO_002,Groceries,30,66.53,1995.82,0.1,2024,8,2,0,57.0,42.0,44.857142857142854,47.733333333333334
2024-08-08,GRO_002,Groceries,41,59.14,2424.55,0.2,2024,8,3,0,30.0,42.0,44.714285714285715,47.166666666666664
2024-08-09,GRO_002,Groceries,63,73.92,4656.91,0.0,2024,8,4,0,41.0,45.0,47.285714285714285,47.5
2024-08-10,GRO_002,Groceries,58,73.92,4287.31,0.0,2024,8,5,1,63.0,55.0,47.714285714285715,47.733333333333334
2024-08-11,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,8,6,1,58.0,46.0,49.0,47.93333333333333
2024-08-12,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,8,0,0,55.0,39.0,50.714285714285715,47.9
2024-08-13,GRO_002,Groceries,48,73.92,3548.12,0.0,2024,8,1,0,51.0,57.0,49.42857142857143,47.233333333333334
2024-08-14,GRO_002,Groceries,33,73.92,2439.33,0.0,2024,8,2,0,48.0,30.0,49.857142857142854,46.86666666666667
2024-08-15,GRO_002,Groceries,51,66.53,3392.89,0.1,2024,8,3,0,33.0,41.0,51.285714285714285,46.96666666666667
2024-08-16,GRO_002,Groceries,31,73.92,2291.49,0.0,2024,8,4,0,51.0,63.0,46.714285714285715,46.03333333333333
2024-08-17,GRO_002,Groceries,54,73.92,3991.63,0.0,2024,8,5,1,31.0,58.0,46.142857142857146,46.333333333333336
2024-08-18,GRO_002,Groceries,46,59.14,2720.22,0.2,2024,8,6,1,54.0,55.0,44.857142857142854,47.86666666666667
2024-08-19,GRO_002,Groceries,38,73.92,2808.93,0.0,2024,8,0,0,46.0,51.0,43.0,46.833333333333336
2024-08-20,GRO_002,Groceries,33,73.92,2439.33,0.0,2024,8,1,0,38.0,48.0,40.857142857142854,45.46666666666667
2024-08-21,GRO_002,Groceries,43,66.53,2860.67,0.1,2024,8,2,0,33.0,33.0,42.285714285714285,45.666666666666664
2024-08-22,GRO_002,Groceries,34,73.92,2513.25,0.0,2024,8,3,0,43.0,51.0,39.857142857142854,45.53333333333333
2024-08-23,GRO_002,Groceries,47,73.92,3474.2,0.0,2024,8,4,0,34.0,31.0,42.142857142857146,45.3
2024-08-24,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,8,5,1,47.0,54.0,40.714285714285715,45.86666666666667
2024-08-25,GRO_002,Groceries,61,73.92,4509.07,0.0,2024,8,6,1,44.0,46.0,42.857142857142854,46.36666666666667
2024-08-26,GRO_002,Groceries,52,59.14,3075.04,0.2,2024,8,0,0,61.0,38.0,44.857142857142854,46.03333333333333
2024-08-27,GRO_002,Groceries,44,66.53,2927.2,0.1,2024,8,1,0,52.0,33.0,46.42857142857143,45.733333333333334
2024-08-28,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,8,2,0,44.0,43.0,47.57142857142857,46.1
2024-08-29,GRO_002,Groceries,29,59.14,1714.92,0.2,2024,8,3,0,51.0,34.0,46.857142857142854,45.43333333333333
2024-08-30,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,8,4,0,29.0,47.0,46.42857142857143,45.5
2024-08-31,GRO_002,Groceries,66,73.92,4878.66,0.0,2024,8,5,1,44.0,44.0,49.57142857142857,46.3
2024-09-01,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,9,6,1,66.0,61.0,49.285714285714285,46.766666666666666
2024-09-02,GRO_002,Groceries,53,73.92,3917.71,0.0,2024,9,0,0,59.0,52.0,49.42857142857143,46.7
2024-09-03,GRO_002,Groceries,54,66.53,3592.47,0.1,2024,9,1,0,53.0,44.0,50.857142857142854,46.96666666666667
2024-09-04,GRO_002,Groceries,52,73.92,3843.79,0.0,2024,9,2,0,54.0,51.0,51.0,47.4
2024-09-05,GRO_002,Groceries,38,59.14,2247.14,0.2,2024,9,3,0,52.0,29.0,52.285714285714285,46.766666666666666
2024-09-06,GRO_002,Groceries,56,73.92,4139.47,0.0,2024,9,4,0,38.0,44.0,54.0,47.63333333333333
2024-09-07,GRO_002,Groceries,70,73.92,5174.34,0.0,2024,9,5,1,56.0,66.0,54.57142857142857,48.6
2024-09-08,GRO_002,Groceries,65,73.92,4804.74,0.0,2024,9,6,1,70.0,59.0,55.42857142857143,48.666666666666664
2024-09-09,GRO_002,Groceries,58,73.92,4287.31,0.0,2024,9,0,0,65.0,53.0,56.142857142857146,48.666666666666664
2024-09-10,GRO_002,Groceries,51,73.92,3769.88,0.0,2024,9,1,0,58.0,54.0,55.714285714285715,48.53333333333333
2024-09-11,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,9,2,0,51.0,52.0,56.142857142857146,48.666666666666664
2024-09-12,GRO_002,Groceries,58,73.92,4287.31,0.0,2024,9,3,0,55.0,38.0,59.0,49.0
2024-09-13,GRO_002,Groceries,49,73.92,3622.04,0.0,2024,9,4,0,58.0,56.0,58.0,49.53333333333333
2024-09-14,GRO_002,Groceries,69,66.53,4590.38,0.1,2024,9,5,1,49.0,70.0,57.857142857142854,50.13333333333333
2024-09-15,GRO_002,Groceries,77,59.14,4553.42,0.2,2024,9,6,1,69.0,65.0,59.57142857142857,51.666666666666664
2024-09-16,GRO_002,Groceries,37,73.92,2735.01,0.0,2024,9,0,0,77.0,58.0,56.57142857142857,51.1
2024-09-17,GRO_002,Groceries,47,73.92,3474.2,0.0,2024,9,1,0,37.0,51.0,56.0,51.13333333333333
2024-09-18,GRO_002,Groceries,36,73.92,2661.09,0.0,2024,9,2,0,47.0,55.0,53.285714285714285,51.06666666666667
2024-09-19,GRO_002,Groceries,34,73.92,2513.25,0.0,2024,9,3,0,36.0,58.0,49.857142857142854,51.1
2024-09-20,GRO_002,Groceries,59,66.53,3925.11,0.1,2024,9,4,0,34.0,49.0,51.285714285714285,51.63333333333333
2024-09-21,GRO_002,Groceries,70,73.92,5174.34,0.0,2024,9,5,1,59.0,69.0,51.42857142857143,52.833333333333336
2024-09-22,GRO_002,Groceries,83,73.92,6135.29,0.0,2024,9,6,1,70.0,77.0,52.285714285714285,54.03333333333333
2024-09-23,GRO_002,Groceries,31,73.92,2291.49,0.0,2024,9,0,0,83.0,37.0,51.42857142857143,53.6
2024-09-24,GRO_002,Groceries,41,59.14,2424.55,0.2,2024,9,1,0,31.0,47.0,50.57142857142857,52.93333333333333
2024-09-25,GRO_002,Groceries,57,66.53,3792.05,0.1,2024,9,2,0,41.0,36.0,53.57142857142857,53.1
2024-09-26,GRO_002,Groceries,54,73.92,3991.63,0.0,2024,9,3,0,57.0,34.0,56.42857142857143,53.43333333333333
2024-09-27,GRO_002,Groceries,49,59.14,2897.63,0.2,2024,9,4,0,54.0,59.0,55.0,53.36666666666667
2024-09-28,GRO_002,Groceries,61,73.92,4509.07,0.0,2024,9,5,1,49.0,70.0,53.714285714285715,54.43333333333333
2024-09-29,GRO_002,Groceries,38,66.53,2528.03,0.1,2024,9,6,1,61.0,83.0,47.285714285714285,54.233333333333334
2024-09-30,GRO_002,Groceries,30,73.92,2217.57,0.0,2024,9,0,0,38.0,31.0,47.142857142857146,53.03333333333333
2024-10-01,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,10,1,0,30.0,41.0,47.57142857142857,52.53333333333333
2024-10-02,GRO_002,Groceries,32,73.92,2365.41,0.0,2024,10,2,0,44.0,57.0,44.0,51.833333333333336
2024-10-03,GRO_002,Groceries,55,73.92,4065.55,0.0,2024,10,3,0,32.0,54.0,44.142857142857146,51.86666666666667
2024-10-04,GRO_002,Groceries,58,73.92,4287.31,0.0,2024,10,4,0,55.0,49.0,45.42857142857143,52.06666666666667
2024-10-05,GRO_002,Groceries,63,73.92,4656.91,0.0,2024,10,5,1,58.0,61.0,45.714285714285715,52.9
2024-10-06,GRO_002,Groceries,63,73.92,4656.91,0.0,2024,10,6,1,63.0,38.0,49.285714285714285,53.13333333333333
2024-10-07,GRO_002,Groceries,61,59.14,3607.25,0.2,2024,10,0,0,63.0,30.0,53.714285714285715,52.833333333333336
2024-10-08,GRO_002,Groceries,38,73.92,2808.93,0.0,2024,10,1,0,61.0,44.0,52.857142857142854,51.93333333333333
2024-10-09,GRO_002,Groceries,53,73.92,3917.71,0.0,2024,10,2,0,38.0,32.0,55.857142857142854,51.766666666666666
2024-10-10,GRO_002,Groceries,45,73.92,3326.36,0.0,2024,10,3,0,53.0,55.0,54.42857142857143,51.56666666666667
2024-10-11,GRO_002,Groceries,27,59.14,1596.65,0.2,2024,10,4,0,45.0,58.0,50.0,50.63333333333333
2024-10-12,GRO_002,Groceries,65,73.92,4804.74,0.0,2024,10,5,1,27.0,63.0,50.285714285714285,50.86666666666667
2024-10-13,GRO_002,Groceries,66,73.92,4878.66,0.0,2024,10,6,1,65.0,63.0,50.714285714285715,51.43333333333333
2024-10-14,GRO_002,Groceries,69,73.92,5100.42,0.0,2024,10,0,0,66.0,61.0,51.857142857142854,51.43333333333333
2024-10-15,GRO_002,Groceries,61,73.92,4509.07,0.0,2024,10,1,0,69.0,38.0,55.142857142857146,50.9
2024-10-16,GRO_002,Groceries,50,73.92,3695.96,0.0,2024,10,2,0,61.0,53.0,54.714285714285715,51.333333333333336
2024-10-17,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,10,3,0,50.0,45.0,56.714285714285715,51.733333333333334
2024-10-18,GRO_002,Groceries,43,66.53,2860.67,0.1,2024,10,4,0,59.0,27.0,59.0,51.96666666666667
2024-10-19,GRO_002,Groceries,53,73.92,3917.71,0.0,2024,10,5,1,43.0,65.0,57.285714285714285,52.6
2024-10-20,GRO_002,Groceries,77,66.53,5122.6,0.1,2024,10,6,1,53.0,66.0,58.857142857142854,53.2
2024-10-21,GRO_002,Groceries,33,73.92,2439.33,0.0,2024,10,0,0,77.0,69.0,53.714285714285715,51.96666666666667
2024-10-22,GRO_002,Groceries,54,59.14,3193.31,0.2,2024,10,1,0,33.0,61.0,52.714285714285715,51.0
2024-10-23,GRO_002,Groceries,37,73.92,2735.01,0.0,2024,10,2,0,54.0,50.0,50.857142857142854,51.2
2024-10-24,GRO_002,Groceries,50,73.92,3695.96,0.0,2024,10,3,0,37.0,59.0,49.57142857142857,51.5
2024-10-25,GRO_002,Groceries,45,59.14,2661.09,0.2,2024,10,4,0,50.0,43.0,49.857142857142854,51.1
2024-10-26,GRO_002,Groceries,58,66.53,3858.58,0.1,2024,10,5,1,45.0,53.0,50.57142857142857,51.233333333333334
2024-10-27,GRO_002,Groceries,53,59.14,3134.17,0.2,2024,10,6,1,58.0,77.0,47.142857142857146,51.36666666666667
2024-10-28,GRO_002,Groceries,26,73.92,1921.9,0.0,2024,10,0,0,53.0,33.0,46.142857142857146,50.2
2024-10-29,GRO_002,Groceries,47,73.92,3474.2,0.0,2024,10,1,0,26.0,54.0,45.142857142857146,50.5
2024-10-30,GRO_002,Groceries,59,73.92,4361.23,0.0,2024,10,2,0,47.0,37.0,48.285714285714285,51.46666666666667
2024-10-31,GRO_002,Groceries,44,73.92,3252.44,0.0,2024,10,3,0,59.0,50.0,47.42857142857143,51.46666666666667
2024-11-01,GRO_002,Groceries,38,73.92,2808.93,0.0,2024,11,4,0,44.0,45.0,46.42857142857143,51.666666666666664
2024-11-02,GRO_002,Groceries,96,73.92,7096.24,0.0,2024,11,5,1,38.0,58.0,51.857142857142854,53.03333333333333
