Date,Product_ID,Category,Units_Sold,Unit_Price,Total_Revenue,Discount_Applied
2025-07-11,ELE_001,Electronics,14,415.87,5822.12,0.0
2025-07-11,ELE_002,Electronics,79,74.24,5864.95,0.0
2025-07-11,ELE_003,Electronics,22,106.04,2332.85,0.0
2025-07-11,ELE_004,Electronics,32,344.68,11029.75,0.0
2025-07-11,ELE_005,Electronics,9,8.89,79.99,0.2
2025-07-11,ELE_006,Electronics,18,328.31,5909.56,0.0
2025-07-11,ELE_007,Electronics,12,404.63,4855.62,0.0
2025-07-11,ELE_008,Electronics,7,226.72,1587.06,0.0
2025-07-11,ELE_009,Electronics,23,285.18,6559.24,0.1
2025-07-11,ELE_010,Electronics,25,331.0,8274.89,0.0
2025-07-11,CLO_001,Clothing,17,206.93,3517.74,0.1
2025-07-11,CLO_002,Clothing,23,390.33,8977.49,0.0
2025-07-11,CLO_003,Clothing,35,23.8,833.13,0.0
2025-07-11,CLO_004,Clothing,35,252.8,8847.98,0.2
2025-07-11,CLO_005,Clothing,16,37.42,598.76,0.0
2025-07-11,CLO_006,Clothing,25,329.24,8231.01,0.0
2025-07-11,CLO_007,Clothing,43,319.72,13748.09,0.0
2025-07-11,CLO_008,Clothing,22,148.33,3263.24,0.0
2025-07-11,CLO_009,Clothing,29,147.64,4281.66,0.0
2025-07-11,CLO_010,Clothing,50,392.58,19628.75,0.0
2025-07-11,GRO_001,Groceries,24,42.09,1010.23,0.0
2025-07-11,GRO_002,Groceries,61,66.53,4058.16,0.1
2025-07-11,GRO_003,Groceries,30,464.56,13936.83,0.0
2025-07-11,GRO_004,Groceries,54,273.75,14782.43,0.0
2025-07-11,GRO_005,Groceries,36,302.18,10878.52,0.0
2025-07-11,GRO_006,Groceries,16,334.0,5343.93,0.0
2025-07-11,GRO_007,Groceries,4,385.09,1540.36,0.0
2025-07-11,GRO_008,Groceries,39,377.11,14707.38,0.0
2025-07-11,GRO_009,Groceries,40,68.02,2720.61,0.2
2025-07-11,GRO_010,Groceries,7,50.09,350.6,0.0
2025-07-11,FUR_001,Furniture,9,310.65,2795.85,0.0
2025-07-11,FUR_002,Furniture,27,285.42,7706.4,0.1
2025-07-11,FUR_003,Furniture,8,108.65,869.18,0.0
2025-07-11,FUR_004,Furniture,8,107.08,856.65,0.0
2025-07-11,FUR_005,Furniture,27,378.11,10208.92,0.2
2025-07-11,FUR_006,Furniture,6,295.8,1774.82,0.1
2025-07-11,FUR_007,Furniture,34,210.73,7164.73,0.1
2025-07-11,FUR_008,Furniture,25,243.83,6095.83,0.2
2025-07-11,FUR_009,Furniture,30,17.14,514.33,0.0
2025-07-11,FUR_010,Furniture,12,429.58,5154.94,0.1
2025-07-11,TOY_001,Toys,58,60.54,3511.31,0.2
2025-07-11,TOY_002,Toys,10,57.48,574.85,0.1
2025-07-11,TOY_003,Toys,23,434.24,9987.51,0.0
2025-07-11,TOY_004,Toys,5,157.96,789.82,0.0
2025-07-11,TOY_005,Toys,10,61.78,617.75,0.0
2025-07-11,TOY_006,Toys,0,411.11,0.0,0.0
2025-07-11,TOY_007,Toys,43,227.46,9780.88,0.0
2025-07-11,TOY_008,Toys,19,238.4,4529.54,0.0
2025-07-11,TOY_009,Toys,60,114.81,6888.42,0.1
2025-07-11,TOY_010,Toys,23,10.34,237.83,0.0
2025-07-12,ELE_001,Electronics,17,415.87,7069.72,0.0
2025-07-12,ELE_002,Electronics,66,74.24,4899.83,0.0
2025-07-12,ELE_003,Electronics,33,106.04,3499.28,0.0
2025-07-12,ELE_004,Electronics,0,310.21,0.0,0.1
2025-07-12,ELE_005,Electronics,13,10.0,129.98,0.1
2025-07-12,ELE_006,Electronics,17,328.31,5581.25,0.0
2025-07-12,ELE_007,Electronics,22,364.17,8011.77,0.1
2025-07-12,ELE_008,Electronics,8,226.72,1813.78,0.0
2025-07-12,ELE_009,Electronics,33,285.18,9411.08,0.1
2025-07-12,ELE_010,Electronics,37,331.0,12246.84,0.0
2025-07-12,CLO_001,Clothing,21,229.92,4828.27,0.0
2025-07-12,CLO_002,Clothing,19,390.33,7416.19,0.0
2025-07-12,CLO_003,Clothing,51,23.8,1214.0,0.0
2025-07-12,CLO_004,Clothing,0,316.0,0.0,0.0
2025-07-12,CLO_005,Clothing,28,37.42,1047.83,0.0
2025-07-12,CLO_006,Clothing,45,296.32,13334.23,0.1
2025-07-12,CLO_007,Clothing,51,287.75,14675.28,0.1
2025-07-12,CLO_008,Clothing,32,148.33,4746.54,0.0
2025-07-12,CLO_009,Clothing,72,132.88,9567.3,0.1
2025-07-12,CLO_010,Clothing,76,392.58,29835.7,0.0
2025-07-12,GRO_001,Groceries,46,42.09,1936.28,0.0
2025-07-12,GRO_002,Groceries,35,73.92,2587.17,0.0
2025-07-12,GRO_003,Groceries,38,464.56,17653.32,0.0
2025-07-12,GRO_004,Groceries,55,246.37,13550.56,0.1
2025-07-12,GRO_005,Groceries,63,302.18,19037.41,0.0
2025-07-12,GRO_006,Groceries,23,300.6,6913.71,0.1
2025-07-12,GRO_007,Groceries,9,346.58,3119.23,0.1
2025-07-12,GRO_008,Groceries,40,377.11,15084.49,0.0
2025-07-12,GRO_009,Groceries,53,85.02,4506.02,0.0
2025-07-12,GRO_010,Groceries,17,50.09,851.45,0.0
2025-07-12,FUR_001,Furniture,20,310.65,6213.0,0.0
2025-07-12,FUR_002,Furniture,60,317.14,19028.14,0.0
2025-07-12,FUR_003,Furniture,4,97.78,391.13,0.1
2025-07-12,FUR_004,Furniture,16,96.37,1541.96,0.1
2025-07-12,FUR_005,Furniture,34,472.64,16069.6,0.0
2025-07-12,FUR_006,Furniture,9,328.67,2958.03,0.0
2025-07-12,FUR_007,Furniture,63,234.14,14750.91,0.0
2025-07-12,FUR_008,Furniture,48,304.79,14629.98,0.0
2025-07-12,FUR_009,Furniture,40,13.72,548.62,0.2
2025-07-12,FUR_010,Furniture,21,477.31,10023.49,0.0
2025-07-12,TOY_001,Toys,56,75.67,4237.79,0.0
2025-07-12,TOY_002,Toys,9,63.87,574.85,0.0
2025-07-12,TOY_003,Toys,31,434.24,13461.43,0.0
2025-07-12,TOY_004,Toys,6,157.96,947.79,0.0
2025-07-12,TOY_005,Toys,11,61.78,679.53,0.0
2025-07-12,TOY_006,Toys,6,411.11,2466.64,0.0
2025-07-12,TOY_007,Toys,72,227.46,16377.29,0.0
2025-07-12,TOY_008,Toys,36,238.4,8582.28,0.0
2025-07-12,TOY_009,Toys,48,102.05,4898.44,0.2
2025-07-12,TOY_010,Toys,31,10.34,320.56,0.0
2025-07-13,ELE_001,Electronics,19,415.87,7901.45,0.0
2025-07-13,ELE_002,Electronics,43,74.24,3192.31,0.0
2025-07-13,ELE_003,Electronics,34,106.04,3605.32,0.0
2025-07-13,ELE_004,Electronics,43,344.68,14821.22,0.0
2025-07-13,ELE_005,Electronics,19,11.11,211.08,0.0
2025-07-13,ELE_006,Electronics,35,328.31,11490.81,0.0
2025-07-13,ELE_007,Electronics,20,404.63,8092.7,0.0
2025-07-13,ELE_008,Electronics,8,226.72,1813.78,0.0
2025-07-13,ELE_009,Electronics,33,253.5,8365.41,0.2
2025-07-13,ELE_010,Electronics,42,331.0,13901.82,0.0
2025-07-13,CLO_001,Clothing,18,206.93,3724.67,0.1
2025-07-13,CLO_002,Clothing,26,390.33,10148.47,0.0
2025-07-13,CLO_003,Clothing,51,23.8,1214.0,0.0
2025-07-13,CLO_004,Clothing,42,316.0,13271.97,0.0
2025-07-13,CLO_005,Clothing,21,37.42,785.87,0.0
2025-07-13,CLO_006,Clothing,56,329.24,18437.46,0.0
2025-07-13,CLO_007,Clothing,46,287.75,13236.53,0.1
2025-07-13,CLO_008,Clothing,27,133.5,3604.4,0.1
2025-07-13,CLO_009,Clothing,36,132.88,4783.65,0.1
2025-07-13,CLO_010,Clothing,73,353.32,25792.18,0.1
2025-07-13,GRO_001,Groceries,36,42.09,1515.35,0.0
2025-07-13,GRO_002,Groceries,54,66.53,3592.47,0.1
2025-07-13,GRO_003,Groceries,41,464.56,19047.0,0.0
2025-07-13,GRO_004,Groceries,50,273.75,13687.44,0.0
2025-07-13,GRO_005,Groceries,42,302.18,12691.6,0.0
2025-07-13,GRO_006,Groceries,23,267.2,6145.52,0.2
2025-07-13,GRO_007,Groceries,4,385.09,1540.36,0.0
2025-07-13,GRO_008,Groceries,30,301.69,9050.69,0.2
2025-07-13,GRO_009,Groceries,50,85.02,4250.96,0.0
2025-07-13,GRO_010,Groceries,9,45.08,405.69,0.1
2025-07-13,FUR_001,Furniture,19,248.52,4721.88,0.2
2025-07-13,FUR_002,Furniture,40,317.14,12685.43,0.0
2025-07-13,FUR_003,Furniture,6,108.65,651.89,0.0
2025-07-13,FUR_004,Furniture,13,85.66,1113.64,0.2
2025-07-13,FUR_005,Furniture,22,472.64,10397.98,0.0
2025-07-13,FUR_006,Furniture,10,262.94,2629.36,0.2
2025-07-13,FUR_007,Furniture,51,210.73,10747.09,0.1
2025-07-13,FUR_008,Furniture,28,304.79,8534.16,0.0
2025-07-13,FUR_009,Furniture,33,17.14,565.76,0.0
2025-07-13,FUR_010,Furniture,21,477.31,10023.49,0.0
2025-07-13,TOY_001,Toys,68,75.67,5145.89,0.0
2025-07-13,TOY_002,Toys,15,57.48,862.27,0.1
2025-07-13,TOY_003,Toys,28,390.82,10942.84,0.1
2025-07-13,TOY_004,Toys,6,157.96,947.79,0.0
2025-07-13,TOY_005,Toys,13,61.78,803.08,0.0
2025-07-13,TOY_006,Toys,8,370.0,2959.97,0.1
2025-07-13,TOY_007,Toys,75,227.46,17059.68,0.0
2025-07-13,TOY_008,Toys,25,238.4,5959.92,0.0
2025-07-13,TOY_009,Toys,51,114.81,5855.16,0.1
2025-07-13,TOY_010,Toys,24,9.31,223.36,0.1
2025-07-14,ELE_001,Electronics,11,415.87,4574.52,0.0
2025-07-14,ELE_002,Electronics,27,66.82,1804.03,0.1
2025-07-14,ELE_003,Electronics,28,106.04,2969.09,0.0
2025-07-14,ELE_004,Electronics,38,310.21,11788.04,0.1
2025-07-14,ELE_005,Electronics,10,11.11,111.09,0.0
2025-07-14,ELE_006,Electronics,20,328.31,6566.18,0.0
2025-07-14,ELE_007,Electronics,16,404.63,6474.16,0.0
2025-07-14,ELE_008,Electronics,7,226.72,1587.06,0.0
2025-07-14,ELE_009,Electronics,12,316.87,3802.46,0.0
2025-07-14,ELE_010,Electronics,27,331.0,8936.88,0.0
2025-07-14,CLO_001,Clothing,20,229.92,4598.36,0.0
2025-07-14,CLO_002,Clothing,18,351.29,6323.28,0.1
2025-07-14,CLO_003,Clothing,33,23.8,785.53,0.0
2025-07-14,CLO_004,Clothing,41,252.8,10364.77,0.2
2025-07-14,CLO_005,Clothing,13,33.68,437.84,0.1
2025-07-14,CLO_006,Clothing,41,329.24,13498.85,0.0
2025-07-14,CLO_007,Clothing,28,319.72,8952.24,0.0
2025-07-14,CLO_008,Clothing,16,118.66,1898.61,0.2
2025-07-14,CLO_009,Clothing,36,147.64,5315.17,0.0
2025-07-14,CLO_010,Clothing,0,392.58,0.0,0.0
2025-07-14,GRO_001,Groceries,44,42.09,1852.09,0.0
2025-07-14,GRO_002,Groceries,35,73.92,2587.17,0.0
2025-07-14,GRO_003,Groceries,38,464.56,17653.32,0.0
2025-07-14,GRO_004,Groceries,30,273.75,8212.46,0.0
2025-07-14,GRO_005,Groceries,39,302.18,11785.06,0.0
2025-07-14,GRO_006,Groceries,22,267.2,5878.33,0.2
2025-07-14,GRO_007,Groceries,5,385.09,1925.45,0.0
2025-07-14,GRO_008,Groceries,46,377.11,17347.16,0.0
2025-07-14,GRO_009,Groceries,39,85.02,3315.75,0.0
2025-07-14,GRO_010,Groceries,10,50.09,500.85,0.0
2025-07-14,FUR_001,Furniture,15,279.58,4193.77,0.1
2025-07-14,FUR_002,Furniture,46,317.14,14588.24,0.0
2025-07-14,FUR_003,Furniture,6,97.78,586.7,0.1
2025-07-14,FUR_004,Furniture,8,96.37,770.98,0.1
2025-07-14,FUR_005,Furniture,15,425.37,6380.58,0.1
2025-07-14,FUR_006,Furniture,7,328.67,2300.69,0.0
2025-07-14,FUR_007,Furniture,39,234.14,9131.52,0.0
2025-07-14,FUR_008,Furniture,29,304.79,8838.95,0.0
2025-07-14,FUR_009,Furniture,25,17.14,428.61,0.0
2025-07-14,FUR_010,Furniture,13,477.31,6205.02,0.0
2025-07-14,TOY_001,Toys,41,75.67,3102.67,0.0
2025-07-14,TOY_002,Toys,10,57.48,574.85,0.1
2025-07-14,TOY_003,Toys,23,347.39,7990.01,0.2
2025-07-14,TOY_004,Toys,5,157.96,789.82,0.0
2025-07-14,TOY_005,Toys,9,49.42,444.78,0.2
2025-07-14,TOY_006,Toys,5,411.11,2055.53,0.0
2025-07-14,TOY_007,Toys,34,227.46,7733.72,0.0
2025-07-14,TOY_008,Toys,31,190.72,5912.24,0.2
2025-07-14,TOY_009,Toys,61,102.05,6225.09,0.2
2025-07-14,TOY_010,Toys,19,8.27,157.18,0.2
2025-07-15,ELE_001,Electronics,16,415.87,6653.85,0.0
2025-07-15,ELE_002,Electronics,54,74.24,4008.95,0.0
2025-07-15,ELE_003,Electronics,21,106.04,2226.81,0.0
2025-07-15,ELE_004,Electronics,27,344.68,9306.35,0.0
2025-07-15,ELE_005,Electronics,9,11.11,99.98,0.0
2025-07-15,ELE_006,Electronics,18,328.31,5909.56,0.0
2025-07-15,ELE_007,Electronics,16,404.63,6474.16,0.0
2025-07-15,ELE_008,Electronics,8,226.72,1813.78,0.0
2025-07-15,ELE_009,Electronics,24,316.87,7604.91,0.0
2025-07-15,ELE_010,Electronics,32,297.9,9532.67,0.1
2025-07-15,CLO_001,Clothing,16,229.92,3678.68,0.0
2025-07-15,CLO_002,Clothing,23,390.33,8977.49,0.0
2025-07-15,CLO_003,Clothing,53,23.8,1261.6,0.0
2025-07-15,CLO_004,Clothing,55,316.0,17379.95,0.0
2025-07-15,CLO_005,Clothing,18,37.42,673.6,0.0
2025-07-15,CLO_006,Clothing,42,296.32,12445.29,0.1
2025-07-15,CLO_007,Clothing,24,319.72,7673.35,0.0
2025-07-15,CLO_008,Clothing,20,148.33,2966.59,0.0
2025-07-15,CLO_009,Clothing,35,147.64,5167.52,0.0
2025-07-15,CLO_010,Clothing,59,392.58,23161.93,0.0
2025-07-15,GRO_001,Groceries,43,42.09,1810.0,0.0
2025-07-15,GRO_002,Groceries,37,73.92,2735.01,0.0
2025-07-15,GRO_003,Groceries,29,418.1,12125.04,0.1
2025-07-15,GRO_004,Groceries,43,219.0,9416.96,0.2
2025-07-15,GRO_005,Groceries,34,302.18,10274.16,0.0
2025-07-15,GRO_006,Groceries,16,267.2,4275.15,0.2
2025-07-15,GRO_007,Groceries,7,308.07,2156.5,0.2
2025-07-15,GRO_008,Groceries,0,377.11,0.0,0.0
2025-07-15,GRO_009,Groceries,49,76.52,3749.35,0.1
2025-07-15,GRO_010,Groceries,8,50.09,400.68,0.0
2025-07-15,FUR_001,Furniture,11,279.58,3075.43,0.1
2025-07-15,FUR_002,Furniture,56,317.14,17759.6,0.0
2025-07-15,FUR_003,Furniture,6,108.65,651.89,0.0
2025-07-15,FUR_004,Furniture,10,107.08,1070.81,0.0
2025-07-15,FUR_005,Furniture,36,472.64,17014.87,0.0
2025-07-15,FUR_006,Furniture,6,328.67,1972.02,0.0
2025-07-15,FUR_007,Furniture,36,234.14,8429.09,0.0
2025-07-15,FUR_008,Furniture,40,304.79,12191.65,0.0
2025-07-15,FUR_009,Furniture,23,17.14,394.32,0.0
2025-07-15,FUR_010,Furniture,13,429.58,5584.51,0.1
2025-07-15,TOY_001,Toys,35,75.67,2648.62,0.0
2025-07-15,TOY_002,Toys,9,51.1,459.88,0.2
2025-07-15,TOY_003,Toys,21,390.82,8207.13,0.1
2025-07-15,TOY_004,Toys,4,142.17,568.67,0.1
2025-07-15,TOY_005,Toys,9,61.78,555.98,0.0
2025-07-15,TOY_006,Toys,5,411.11,2055.53,0.0
2025-07-15,TOY_007,Toys,41,227.46,9325.96,0.0
2025-07-15,TOY_008,Toys,18,238.4,4291.14,0.0
2025-07-15,TOY_009,Toys,38,127.56,4847.41,0.0
2025-07-15,TOY_010,Toys,22,8.27,181.99,0.2
2025-07-16,ELE_001,Electronics,11,415.87,4574.52,0.0
2025-07-16,ELE_002,Electronics,52,74.24,3860.47,0.0
2025-07-16,ELE_003,Electronics,24,106.04,2544.93,0.0
2025-07-16,ELE_004,Electronics,34,344.68,11719.11,0.0
2025-07-16,ELE_005,Electronics,9,10.0,89.99,0.1
2025-07-16,ELE_006,Electronics,0,328.31,0.0,0.0
2025-07-16,ELE_007,Electronics,13,404.63,5260.25,0.0
2025-07-16,ELE_008,Electronics,4,181.38,725.51,0.2
2025-07-16,ELE_009,Electronics,21,253.5,5323.44,0.2
2025-07-16,ELE_010,Electronics,28,331.0,9267.88,0.0
2025-07-16,CLO_001,Clothing,23,183.93,4230.49,0.2
2025-07-16,CLO_002,Clothing,16,312.26,4996.17,0.2
2025-07-16,CLO_003,Clothing,41,23.8,975.96,0.0
2025-07-16,CLO_004,Clothing,43,284.4,12229.17,0.1
2025-07-16,CLO_005,Clothing,13,29.94,389.19,0.2
2025-07-16,CLO_006,Clothing,49,263.39,12906.22,0.2
2025-07-16,CLO_007,Clothing,30,319.72,9591.69,0.0
2025-07-16,CLO_008,Clothing,20,148.33,2966.59,0.0
2025-07-16,CLO_009,Clothing,46,147.64,6791.6,0.0
2025-07-16,CLO_010,Clothing,58,392.58,22769.35,0.0
2025-07-16,GRO_001,Groceries,42,37.88,1591.12,0.1
2025-07-16,GRO_002,Groceries,61,66.53,4058.16,0.1
2025-07-16,GRO_003,Groceries,43,464.56,19976.12,0.0
2025-07-16,GRO_004,Groceries,48,273.75,13139.94,0.0
2025-07-16,GRO_005,Groceries,47,241.74,11362.01,0.2
2025-07-16,GRO_006,Groceries,17,300.6,5110.14,0.1
2025-07-16,GRO_007,Groceries,5,346.58,1732.9,0.1
2025-07-16,GRO_008,Groceries,38,377.11,14330.27,0.0
2025-07-16,GRO_009,Groceries,47,76.52,3596.31,0.1
2025-07-16,GRO_010,Groceries,11,45.08,495.84,0.1
2025-07-16,FUR_001,Furniture,9,310.65,2795.85,0.0
2025-07-16,FUR_002,Furniture,29,317.14,9196.93,0.0
2025-07-16,FUR_003,Furniture,4,97.78,391.13,0.1
2025-07-16,FUR_004,Furniture,11,107.08,1177.89,0.0
2025-07-16,FUR_005,Furniture,28,472.64,13233.79,0.0
2025-07-16,FUR_006,Furniture,6,328.67,1972.02,0.0
2025-07-16,FUR_007,Furniture,37,187.31,6930.59,0.2
2025-07-16,FUR_008,Furniture,46,304.79,14020.4,0.0
2025-07-16,FUR_009,Furniture,12,17.14,205.73,0.0
2025-07-16,FUR_010,Furniture,15,477.31,7159.63,0.0
2025-07-16,TOY_001,Toys,50,75.67,3783.74,0.0
2025-07-16,TOY_002,Toys,9,63.87,574.85,0.0
2025-07-16,TOY_003,Toys,19,434.24,8250.55,0.0
2025-07-16,TOY_004,Toys,4,157.96,631.86,0.0
2025-07-16,TOY_005,Toys,5,55.6,277.99,0.1
2025-07-16,TOY_006,Toys,6,411.11,2466.64,0.0
2025-07-16,TOY_007,Toys,40,204.72,8188.64,0.1
2025-07-16,TOY_008,Toys,19,238.4,4529.54,0.0
2025-07-16,TOY_009,Toys,47,127.56,5995.48,0.0
2025-07-16,TOY_010,Toys,26,8.27,215.08,0.2
2025-07-17,ELE_001,Electronics,15,415.87,6237.99,0.0
2025-07-17,ELE_002,Electronics,44,74.24,3266.55,0.0
2025-07-17,ELE_003,Electronics,32,106.04,3393.24,0.0
2025-07-17,ELE_004,Electronics,38,344.68,13097.83,0.0
2025-07-17,ELE_005,Electronics,7,11.11,77.77,0.0
2025-07-17,ELE_006,Electronics,0,328.31,0.0,0.0
2025-07-17,ELE_007,Electronics,26,404.63,10520.51,0.0
2025-07-17,ELE_008,Electronics,6,226.72,1360.34,0.0
2025-07-17,ELE_009,Electronics,20,316.87,6337.43,0.0
2025-07-17,ELE_010,Electronics,28,331.0,9267.88,0.0
2025-07-17,CLO_001,Clothing,19,229.92,4368.44,0.0
2025-07-17,CLO_002,Clothing,17,390.33,6635.54,0.0
2025-07-17,CLO_003,Clothing,39,21.42,835.51,0.1
2025-07-17,CLO_004,Clothing,42,316.0,13271.97,0.0
2025-07-17,CLO_005,Clothing,13,33.68,437.84,0.1
2025-07-17,CLO_006,Clothing,55,329.24,18108.22,0.0
2025-07-17,CLO_007,Clothing,37,319.72,11829.75,0.0
2025-07-17,CLO_008,Clothing,21,133.5,2803.42,0.1
2025-07-17,CLO_009,Clothing,40,132.88,5315.17,0.1
2025-07-17,CLO_010,Clothing,44,392.58,17273.3,0.0
2025-07-17,GRO_001,Groceries,53,37.88,2007.84,0.1
2025-07-17,GRO_002,Groceries,43,73.92,3178.52,0.0
2025-07-17,GRO_003,Groceries,34,371.65,12636.06,0.2
2025-07-17,GRO_004,Groceries,41,219.0,8978.96,0.2
2025-07-17,GRO_005,Groceries,26,271.96,7071.04,0.1
2025-07-17,GRO_006,Groceries,21,334.0,7013.91,0.0
2025-07-17,GRO_007,Groceries,7,346.58,2426.06,0.1
2025-07-17,GRO_008,Groceries,46,339.4,15612.45,0.1
2025-07-17,GRO_009,Groceries,48,85.02,4080.92,0.0
2025-07-17,GRO_010,Groceries,13,45.08,585.99,0.1
2025-07-17,FUR_001,Furniture,13,310.65,4038.45,0.0
2025-07-17,FUR_002,Furniture,26,317.14,8245.53,0.0
2025-07-17,FUR_003,Furniture,6,97.78,586.7,0.1
2025-07-17,FUR_004,Furniture,5,107.08,535.4,0.0
2025-07-17,FUR_005,Furniture,24,472.64,11343.25,0.0
2025-07-17,FUR_006,Furniture,6,328.67,1972.02,0.0
2025-07-17,FUR_007,Furniture,54,234.14,12643.64,0.0
2025-07-17,FUR_008,Furniture,32,304.79,9753.32,0.0
2025-07-17,FUR_009,Furniture,26,17.14,445.75,0.0
2025-07-17,FUR_010,Furniture,14,477.31,6682.33,0.0
2025-07-17,TOY_001,Toys,59,75.67,4464.81,0.0
2025-07-17,TOY_002,Toys,14,63.87,894.21,0.0
2025-07-17,TOY_003,Toys,27,390.82,10552.02,0.1
2025-07-17,TOY_004,Toys,3,157.96,473.89,0.0
2025-07-17,TOY_005,Toys,5,55.6,277.99,0.1
2025-07-17,TOY_006,Toys,4,328.89,1315.54,0.2
2025-07-17,TOY_007,Toys,45,227.46,10235.81,0.0
2025-07-17,TOY_008,Toys,15,214.56,3218.36,0.1
2025-07-17,TOY_009,Toys,55,127.56,7015.99,0.0
2025-07-17,TOY_010,Toys,19,10.34,196.47,0.0
2025-07-18,ELE_001,Electronics,14,415.87,5822.12,0.0
2025-07-18,ELE_002,Electronics,45,74.24,3340.79,0.0
2025-07-18,ELE_003,Electronics,13,95.43,1240.65,0.1
2025-07-18,ELE_004,Electronics,35,344.68,12063.79,0.0
2025-07-18,ELE_005,Electronics,9,11.11,99.98,0.0
2025-07-18,ELE_006,Electronics,21,328.31,6894.48,0.0
2025-07-18,ELE_007,Electronics,15,404.63,6069.52,0.0
2025-07-18,ELE_008,Electronics,8,226.72,1813.78,0.0
2025-07-18,ELE_009,Electronics,16,316.87,5069.94,0.0
2025-07-18,ELE_010,Electronics,32,264.8,8473.49,0.2
2025-07-18,CLO_001,Clothing,19,229.92,4368.44,0.0
2025-07-18,CLO_002,Clothing,24,351.29,8431.04,0.1
2025-07-18,CLO_003,Clothing,49,23.8,1166.39,0.0
2025-07-18,CLO_004,Clothing,33,252.8,8342.38,0.2
2025-07-18,CLO_005,Clothing,18,37.42,673.6,0.0
2025-07-18,CLO_006,Clothing,33,296.32,9778.44,0.1
2025-07-18,CLO_007,Clothing,27,319.72,8632.52,0.0
2025-07-18,CLO_008,Clothing,20,148.33,2966.59,0.0
2025-07-18,CLO_009,Clothing,37,147.64,5462.81,0.0
2025-07-18,CLO_010,Clothing,61,392.58,23947.08,0.0
2025-07-18,GRO_001,Groceries,34,42.09,1431.16,0.0
2025-07-18,GRO_002,Groceries,53,66.53,3525.94,0.1
2025-07-18,GRO_003,Groceries,32,464.56,14865.95,0.0
2025-07-18,GRO_004,Groceries,56,246.37,13796.94,0.1
2025-07-18,GRO_005,Groceries,32,302.18,9669.79,0.0
2025-07-18,GRO_006,Groceries,24,334.0,8015.9,0.0
2025-07-18,GRO_007,Groceries,4,385.09,1540.36,0.0
2025-07-18,GRO_008,Groceries,36,377.11,13576.04,0.0
2025-07-18,GRO_009,Groceries,37,85.02,3145.71,0.0
2025-07-18,GRO_010,Groceries,7,50.09,350.6,0.0
2025-07-18,FUR_001,Furniture,9,248.52,2236.68,0.2
2025-07-18,FUR_002,Furniture,26,285.42,7420.97,0.1
2025-07-18,FUR_003,Furniture,5,108.65,543.24,0.0
2025-07-18,FUR_004,Furniture,8,107.08,856.65,0.0
2025-07-18,FUR_005,Furniture,28,472.64,13233.79,0.0
2025-07-18,FUR_006,Furniture,7,328.67,2300.69,0.0
2025-07-18,FUR_007,Furniture,62,234.14,14516.77,0.0
2025-07-18,FUR_008,Furniture,31,304.79,9448.53,0.0
2025-07-18,FUR_009,Furniture,21,17.14,360.03,0.0
2025-07-18,FUR_010,Furniture,12,477.31,5727.71,0.0
2025-07-18,TOY_001,Toys,37,68.11,2519.97,0.1
2025-07-18,TOY_002,Toys,9,57.48,517.36,0.1
2025-07-18,TOY_003,Toys,32,390.82,12506.1,0.1
2025-07-18,TOY_004,Toys,4,157.96,631.86,0.0
2025-07-18,TOY_005,Toys,6,49.42,296.52,0.2
2025-07-18,TOY_006,Toys,4,411.11,1644.43,0.0
2025-07-18,TOY_007,Toys,43,227.46,9780.88,0.0
2025-07-18,TOY_008,Toys,16,238.4,3814.35,0.0
2025-07-18,TOY_009,Toys,44,114.81,5051.51,0.1
2025-07-18,TOY_010,Toys,26,10.34,268.85,0.0
2025-07-19,ELE_001,Electronics,19,374.28,7111.3,0.1
2025-07-19,ELE_002,Electronics,55,74.24,4083.19,0.0
2025-07-19,ELE_003,Electronics,47,106.04,4983.82,0.0
2025-07-19,ELE_004,Electronics,32,344.68,11029.75,0.0
2025-07-19,ELE_005,Electronics,11,10.0,109.98,0.1
2025-07-19,ELE_006,Electronics,40,295.48,11819.12,0.1
2025-07-19,ELE_007,Electronics,23,404.63,9306.6,0.0
2025-07-19,ELE_008,Electronics,9,181.38,1632.41,0.2
2025-07-19,ELE_009,Electronics,25,253.5,6337.43,0.2
2025-07-19,ELE_010,Electronics,48,297.9,14299.01,0.1
2025-07-19,CLO_001,Clothing,26,183.93,4782.29,0.2
2025-07-19,CLO_002,Clothing,30,390.33,11709.77,0.0
2025-07-19,CLO_003,Clothing,40,23.8,952.15,0.0
2025-07-19,CLO_004,Clothing,41,316.0,12955.97,0.0
2025-07-19,CLO_005,Clothing,25,33.68,842.0,0.1
2025-07-19,CLO_006,Clothing,35,329.24,11523.41,0.0
2025-07-19,CLO_007,Clothing,42,319.72,13428.36,0.0
2025-07-19,CLO_008,Clothing,24,148.33,3559.9,0.0
2025-07-19,CLO_009,Clothing,55,147.64,8120.39,0.0
2025-07-19,CLO_010,Clothing,56,314.06,17587.36,0.2
2025-07-19,GRO_001,Groceries,77,37.88,2917.05,0.1
2025-07-19,GRO_002,Groceries,69,73.92,5100.42,0.0
2025-07-19,GRO_003,Groceries,58,464.56,26944.54,0.0
2025-07-19,GRO_004,Groceries,66,273.75,18067.42,0.0
2025-07-19,GRO_005,Groceries,47,241.74,11362.01,0.2
2025-07-19,GRO_006,Groceries,27,334.0,9017.89,0.0
2025-07-19,GRO_007,Groceries,6,346.58,2079.48,0.1
2025-07-19,GRO_008,Groceries,53,377.11,19986.95,0.0
